topic_id	topic_name	meta_topic	topic_word	topic_size	doc_1	doc_2	doc_3	doc_4	doc_5	doc_6	doc_7	doc_8	doc_9	doc_10	doc_11	doc_12	doc_13	doc_14	doc_15	doc_16	doc_17	doc_18	doc_19	doc_20
25	she_her_erased	11	she (7.0), her (3.0), erased (2.0), shes (2.0), saweetie (2.0), real (2.0), legs (1.0), defrosting (1.0), herself (1.0), ache (1.0)	106	http://twitter.com/i/web/status/1582026883784663040	http://twitter.com/i/web/status/1585493652582715392	http://twitter.com/i/web/status/1580922664872734720	http://twitter.com/i/web/status/1580924893847490562	http://twitter.com/i/web/status/1581174297531645955	http://twitter.com/i/web/status/1581873971925897216	http://twitter.com/i/web/status/1583432948052738049	http://twitter.com/i/web/status/1584400745688084480	http://twitter.com/i/web/status/1585985060116865026	http://twitter.com/i/web/status/1578696002541715456	http://twitter.com/i/web/status/1586108809772089345	http://twitter.com/i/web/status/1586233155253833728	http://twitter.com/i/web/status/1586772268599967745	http://twitter.com/i/web/status/1586873852142968832	http://twitter.com/i/web/status/1587192663631171584	http://twitter.com/i/web/status/1587204249766731777	http://twitter.com/i/web/status/1579832796390252544	http://twitter.com/i/web/status/1587337698364526594	http://twitter.com/i/web/status/1577728840209555456	http://twitter.com/i/web/status/1576723317406326784
26	jimin_ramyeon_park	2	jimin (19.0), ramyeon (3.0), park (2.0), sec (1.0), minimoni (1.0), magnum (1.0), magnate (1.0), omg (1.0), scream (1.0), unholy (1.0)	113	http://twitter.com/i/web/status/1578697099113222144	http://twitter.com/i/web/status/1578352874202943488	http://twitter.com/i/web/status/1581273114562138114	http://twitter.com/i/web/status/1580224452448907264	http://twitter.com/i/web/status/1580173223333093376	http://twitter.com/i/web/status/1578708790349746177	http://twitter.com/i/web/status/1580212512934744065	http://twitter.com/i/web/status/1578798329936236545	http://twitter.com/i/web/status/1585178328541310976	http://twitter.com/i/web/status/1580192169977348096	http://twitter.com/i/web/status/1582796342476566533	http://twitter.com/i/web/status/1578406019616559104	http://twitter.com/i/web/status/1583114229623664644	http://twitter.com/i/web/status/1580178028805513217	http://twitter.com/i/web/status/1583114257637740550	http://twitter.com/i/web/status/1586806262284558340	http://twitter.com/i/web/status/1580423028072017921	http://twitter.com/i/web/status/1581224606844608512	http://twitter.com/i/web/status/1579806907488821250	http://twitter.com/i/web/status/1580776198237364229
27	police_teen_cop	0	police (2.0), teen (2.0), cop (2.0), cops (2.0), school (1.0), officers (1.0), shot (1.0), louis (1.0), crime (1.0), killer (1.0)	154	http://twitter.com/i/web/status/1578398494288642052	http://twitter.com/i/web/status/1577318162198036488	http://twitter.com/i/web/status/1584623460831023104	http://twitter.com/i/web/status/1578582261636558849	http://twitter.com/i/web/status/1578397658611388417	http://twitter.com/i/web/status/1584583614528106496	http://twitter.com/i/web/status/1584911109118693378	http://twitter.com/i/web/status/1577998706737029120	http://twitter.com/i/web/status/1585012962863247361	http://twitter.com/i/web/status/1577811745510408192	http://twitter.com/i/web/status/1582516378610765824	http://twitter.com/i/web/status/1577700225283760134	http://twitter.com/i/web/status/1579905222146928641	http://twitter.com/i/web/status/1584585196438835209	http://twitter.com/i/web/status/1584616434847559680	http://twitter.com/i/web/status/1585391822792142848	http://twitter.com/i/web/status/1587413648389054464	http://twitter.com/i/web/status/1577301241172033536	http://twitter.com/i/web/status/1580881101190746112	http://twitter.com/i/web/status/1580224253236248581
28	nigeria_nigerians_obi	9	nigeria (4.0), nigerians (2.0), obi (2.0), lagos (2.0), nigerian (2.0), peter (1.0), presidential (1.0), independence (1.0), africa (1.0), millionmarch (1.0)	73	http://twitter.com/i/web/status/1578104049097797632	http://twitter.com/i/web/status/1579482145214853121	http://twitter.com/i/web/status/1579843913338474500	http://twitter.com/i/web/status/1576965857477267458	http://twitter.com/i/web/status/1576825359323914240	http://twitter.com/i/web/status/1578358357009739777	http://twitter.com/i/web/status/1577311441908121605	http://twitter.com/i/web/status/1581616300715307009	http://twitter.com/i/web/status/1579516345665757189	http://twitter.com/i/web/status/1583352034127814662	http://twitter.com/i/web/status/1576655633063239680	http://twitter.com/i/web/status/1584906348973678594	http://twitter.com/i/web/status/1577942006613086208	http://twitter.com/i/web/status/1576645496516808705	http://twitter.com/i/web/status/1576183942126145537	http://twitter.com/i/web/status/1582042554153185280	http://twitter.com/i/web/status/1579728148987772928	http://twitter.com/i/web/status/1579487563748085760	http://twitter.com/i/web/status/1583890293258334209	http://twitter.com/i/web/status/1578053555767967745
29	dream_dreamfacereveal_ugly	2	dream (14.0), dreamfacereveal (8.0), ugly (3.0), reveal (3.0), face (3.0), dreams (3.0), dreaming (2.0), corpse (1.0), dreamwastaken (1.0), look (1.0)	82	http://twitter.com/i/web/status/1576094352870293504	http://twitter.com/i/web/status/1578185756417429507	http://twitter.com/i/web/status/1576741497260503040	http://twitter.com/i/web/status/1576744740120186882	http://twitter.com/i/web/status/1576741107056410625	http://twitter.com/i/web/status/1576745503571615744	http://twitter.com/i/web/status/1576745595741446144	http://twitter.com/i/web/status/1576748120079503360	http://twitter.com/i/web/status/1576750162260566016	http://twitter.com/i/web/status/1576774683856289792	http://twitter.com/i/web/status/1576744164863389696	http://twitter.com/i/web/status/1576697372809125888	http://twitter.com/i/web/status/1576624211996860416	http://twitter.com/i/web/status/1578653084791685120	http://twitter.com/i/web/status/1576356822415736832	http://twitter.com/i/web/status/1576377096670105601	http://twitter.com/i/web/status/1581706319098048513	http://twitter.com/i/web/status/1580680014655533058	http://twitter.com/i/web/status/1580190357396291584	http://twitter.com/i/web/status/1576744708209901569
30	florida_desantis_hurricane	1	florida (5.0), desantis (4.0), hurricane (3.0), ron (2.0), relief (2.0), ian (2.0), disaster (2.0), voted (2.0), martha (1.0), vineyard (1.0)	87	http://twitter.com/i/web/status/1577506767222841346	http://twitter.com/i/web/status/1576384336177176577	http://twitter.com/i/web/status/1576661034122694657	http://twitter.com/i/web/status/1576697928772915201	http://twitter.com/i/web/status/1577635204818255872	http://twitter.com/i/web/status/1577815211498786817	http://twitter.com/i/web/status/1577990426694340619	http://twitter.com/i/web/status/1578759769435025409	http://twitter.com/i/web/status/1582398420601696256	http://twitter.com/i/web/status/1576195321297866752	http://twitter.com/i/web/status/1576744145237921792	http://twitter.com/i/web/status/1582938865064898560	http://twitter.com/i/web/status/1576207584851554305	http://twitter.com/i/web/status/1576658228921782272	http://twitter.com/i/web/status/1587210646797500416	http://twitter.com/i/web/status/1579840526530260992	http://twitter.com/i/web/status/1576676090944245760	http://twitter.com/i/web/status/1587469449094914051	http://twitter.com/i/web/status/1578188200048484352	http://twitter.com/i/web/status/1576716559263100928
31	hours_follow_rt	17	hours (18.0), follow (14.0), rt (11.0), via (5.0), platosium (2.0), pickaw (2.0), watchlist (2.0), generous (2.0), schedules (2.0), cmc (2.0)	65	http://twitter.com/i/web/status/1587711327400652800	http://twitter.com/i/web/status/1587115128918405121	http://twitter.com/i/web/status/1586633321370484737	http://twitter.com/i/web/status/1587078105432219648	http://twitter.com/i/web/status/1587078635550302208	http://twitter.com/i/web/status/1584924344727527429	http://twitter.com/i/web/status/1582903009087889409	http://twitter.com/i/web/status/1581192060128100352	http://twitter.com/i/web/status/1587586230698807297	http://twitter.com/i/web/status/1587676525700210688	http://twitter.com/i/web/status/1587558696913367040	http://twitter.com/i/web/status/1582998527612923904	http://twitter.com/i/web/status/1584803979141459969	http://twitter.com/i/web/status/1585522309737193478	http://twitter.com/i/web/status/1582987231605628928	http://twitter.com/i/web/status/1587362693094440960	http://twitter.com/i/web/status/1587657636031389696	http://twitter.com/i/web/status/1585250672311959553	http://twitter.com/i/web/status/1585529621822734336	http://twitter.com/i/web/status/1586623160279269376
32	black_white_donda	18	black (6.0), white (2.0), donda (1.0), racist (1.0), ppl (1.0), kneeling (1.0), mexico (1.0), people (1.0), lesbian (1.0), blacktober (1.0)	93	http://twitter.com/i/web/status/1576010373848649729	http://twitter.com/i/web/status/1579626990910734341	http://twitter.com/i/web/status/1578564426336153600	http://twitter.com/i/web/status/1578637720213037057	http://twitter.com/i/web/status/1585380864107900928	http://twitter.com/i/web/status/1585360676826251264	http://twitter.com/i/web/status/1585047567997358080	http://twitter.com/i/web/status/1579548311132205059	http://twitter.com/i/web/status/1584741851633831936	http://twitter.com/i/web/status/1578212823410380802	http://twitter.com/i/web/status/1580668730425495552	http://twitter.com/i/web/status/1580676191123480576	http://twitter.com/i/web/status/1581290245269901312	http://twitter.com/i/web/status/1584320728110837761	http://twitter.com/i/web/status/1582049475316416522	http://twitter.com/i/web/status/1582454052448632834	http://twitter.com/i/web/status/1578248983662698497	http://twitter.com/i/web/status/1585342770176462848	http://twitter.com/i/web/status/1578105885217460229	http://twitter.com/i/web/status/1577019506341253121
33	inflation_corporate_profits	1	inflation (8.0), corporate (3.0), profits (3.0), prices (2.0), greed (2.0), corporations (2.0), price (2.0), problem (1.0), increases (1.0), higher (1.0)	99	http://twitter.com/i/web/status/1582963737681883136	http://twitter.com/i/web/status/1580669091324473344	http://twitter.com/i/web/status/1580666979324551168	http://twitter.com/i/web/status/1576693006639325184	http://twitter.com/i/web/status/1576794095317843968	http://twitter.com/i/web/status/1584287603792445440	http://twitter.com/i/web/status/1584991042251563009	http://twitter.com/i/web/status/1586756466421153797	http://twitter.com/i/web/status/1582758963459694592	http://twitter.com/i/web/status/1580910175363694595	http://twitter.com/i/web/status/1582083561112317952	http://twitter.com/i/web/status/1583125263541751808	http://twitter.com/i/web/status/1586769906745446403	http://twitter.com/i/web/status/1584529268083916801	http://twitter.com/i/web/status/1580551046182895617	http://twitter.com/i/web/status/1585325870452834304	http://twitter.com/i/web/status/1582851858506608640	http://twitter.com/i/web/status/1587499283573530625	http://twitter.com/i/web/status/1581666945455124480	http://twitter.com/i/web/status/1577308559590576129
34	hours_follow_rt	17	hours (15.0), follow (12.0), rt (10.0), letsgooo (5.0), gooo (3.0), in (3.0), nftshills (2.0), goblinflowers (2.0), letsssgooo (2.0), letsgooblue (2.0)	66	http://twitter.com/i/web/status/1586519307420577792	http://twitter.com/i/web/status/1586357755719614464	http://twitter.com/i/web/status/1586333891152859136	http://twitter.com/i/web/status/1586221081228062721	http://twitter.com/i/web/status/1586010650509131777	http://twitter.com/i/web/status/1586856020227551234	http://twitter.com/i/web/status/1587278259116339200	http://twitter.com/i/web/status/1585855585982914561	http://twitter.com/i/web/status/1585567975993507846	http://twitter.com/i/web/status/1586996669509357568	http://twitter.com/i/web/status/1585858925131227136	http://twitter.com/i/web/status/1585890517531131906	http://twitter.com/i/web/status/1585522672267567104	http://twitter.com/i/web/status/1585548182452248576	http://twitter.com/i/web/status/1585514709788262400	http://twitter.com/i/web/status/1585608321469452289	http://twitter.com/i/web/status/1587290471084457984	http://twitter.com/i/web/status/1585712112051310592	http://twitter.com/i/web/status/1585330125125877760	http://twitter.com/i/web/status/1586572350945824768
35	awards_fact_fannstar	19	awards (9.0), fact (6.0), fannstar (6.0), award (6.0), winning (6.0), bonsang (6.0), artist (5.0), music (5.0), congratulations (4.0), tma (4.0)	80	http://twitter.com/i/web/status/1578690619391627265	http://twitter.com/i/web/status/1578700966936735744	http://twitter.com/i/web/status/1578695748920623104	http://twitter.com/i/web/status/1578725738261655552	http://twitter.com/i/web/status/1578689958507819008	http://twitter.com/i/web/status/1578726366412881926	http://twitter.com/i/web/status/1578685013578887168	http://twitter.com/i/web/status/1578738913770082305	http://twitter.com/i/web/status/1578726275367440384	http://twitter.com/i/web/status/1576134873055518721	http://twitter.com/i/web/status/1578733443340709888	http://twitter.com/i/web/status/1578739093554749441	http://twitter.com/i/web/status/1578740350696689666	http://twitter.com/i/web/status/1578740462566793216	http://twitter.com/i/web/status/1578760054827728897	http://twitter.com/i/web/status/1579024296642772992	http://twitter.com/i/web/status/1579296902381961217	http://twitter.com/i/web/status/1578726718583762945	http://twitter.com/i/web/status/1578724997073235970	http://twitter.com/i/web/status/1578729937829498880
36	song_album_goodbye	20	song (3.0), album (3.0), goodbye (1.0), music (1.0), classical (1.0), favourites (1.0), yourjohnnysmusic (1.0), remix (1.0), worldwidetj (1.0), collaborate (1.0)	68	http://twitter.com/i/web/status/1579881266886819840	http://twitter.com/i/web/status/1576944793208246272	http://twitter.com/i/web/status/1581239500881420288	http://twitter.com/i/web/status/1581239473198989313	http://twitter.com/i/web/status/1581234958487588864	http://twitter.com/i/web/status/1583318119321202688	http://twitter.com/i/web/status/1585954766009638912	http://twitter.com/i/web/status/1580219899233783809	http://twitter.com/i/web/status/1585952307870851072	http://twitter.com/i/web/status/1580219093050789890	http://twitter.com/i/web/status/1581322661161902081	http://twitter.com/i/web/status/1581240207906439168	http://twitter.com/i/web/status/1577936857165438977	http://twitter.com/i/web/status/1580014327376986112	http://twitter.com/i/web/status/1583307636576919553	http://twitter.com/i/web/status/1579582142975467520	http://twitter.com/i/web/status/1583353099212976128	http://twitter.com/i/web/status/1580349905012674561	http://twitter.com/i/web/status/1578330903905902592	http://twitter.com/i/web/status/1579543549422419968
37	dog_dogs_puppy	-1	dog (10.0), dogs (6.0), puppy (4.0), pets (2.0), pet (2.0), fur (2.0), husky (1.0), interview (1.0), adopted (1.0), shelter (1.0)	78	http://twitter.com/i/web/status/1586787210917027841	http://twitter.com/i/web/status/1576813610520612866	http://twitter.com/i/web/status/1579333321934635009	http://twitter.com/i/web/status/1580951564151398402	http://twitter.com/i/web/status/1582378869851553793	http://twitter.com/i/web/status/1576397910681362434	http://twitter.com/i/web/status/1577820802875101185	http://twitter.com/i/web/status/1584996229200519168	http://twitter.com/i/web/status/1586185552243539968	http://twitter.com/i/web/status/1579653333484474368	http://twitter.com/i/web/status/1579523370651377665	http://twitter.com/i/web/status/1586518999491399681	http://twitter.com/i/web/status/1581721643663106051	http://twitter.com/i/web/status/1585366936883437569	http://twitter.com/i/web/status/1580650142323343360	http://twitter.com/i/web/status/1577256470504443906	http://twitter.com/i/web/status/1580269536691261441	http://twitter.com/i/web/status/1579435323691597825	http://twitter.com/i/web/status/1576426174464479232	http://twitter.com/i/web/status/1576230506684784646
